FIPS,trump16,clinton16,otherpres16,romney12,obama12,otherpres12,demsen16,repsen16,othersen16,demhouse16,rephouse16,otherhouse16,repgov14,demgov14,white_pct,black_pct,hispanic_pct,nonwhite_pct,foreignborn_pct,female_pct,age29andunder_pct,age65andolder_pct,median_hh_inc,clf_unemploy_pct,lesshs_pct,lesscollege_pct,lesshs_whites_pct,lesscollege_whites_pct,rural_pct,ruralurban_cc,Density,TotalCongregations,TotalAdherents,TotalAdherentsperThousand,EvangelicalProtestantAdherents,EvangelicalProtestantsPerThous,BlackProtestantAdherents,BlackProtestantsperThousand,MainlineProtestantAdherents,MainlineProtestantsperThousand,CatholicAdherents,CatholicAdherentsperThousand,OrthodoxAdherents,OrthodoxAdherentsperThousand,MuslimsEstimated,MuslimsEstimatedperThousand,ConservativeJudaismAdherents,ConservativeJudaismperThou,OrthodoxJudaismAdherents,OrthodoxJudaismperThousand,ReconstructionistJudaism,ReconstructionismJudaismperThou,ReformJudaismAdherents,ReformJudaismperThousand,TotalJudaismAdherents,TotalJudaismAdherentsperThousand
17011,9281,6029,1261,8164,8134,333,6842,8434,948,0,13769,4,7237,4713,88.82679912,0.680030749,8.4974,11.17320088,3.769735675,50.75099048,34.45094909,20.0076873,51425,6.909258406,9.274363071,81.19482048,7.42872807,80.67434211,57.39035965,7,39,74,15118.00,432.21,4397.00,125.71,.,.,5999.00,171.51,4564.00,130.48,70.00,2.00,.,.,.,.,.,.,.,.,.,., .   ,0.00
17013,1721,739,111,1440,1080,56,1272,1131,73,781,1672,0,1150,679,97.76299879,0.120918984,1.0480,2.237001209,0.906892382,49.69770254,32.5675131,22.71261588,52949,5.69675723,8.207282913,84.95798319,8.170212766,84.96453901,100,1,19,16,3931.00,772.45,848.00,166.63,.,.,185.00,36.35,2898.00,569.46,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
17015,4434,2447,564,3555,3665,166,2577,4354,395,3988,3391,0,3614,1580,93.63888326,1.182991956,3.4003,6.361116744,2.987899682,50.2061786,31.29182722,23.01088353,50052,6.124126593,9.296528804,83.64106352,8.409223019,83.25905832,81.87430948,7,33,46,8421.00,547.28,2335.00,151.75,.,.,4531.00,294.47,1508.00,98.00,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
17017,3216,1621,287,2707,2053,102,1799,2917,305,1403,3612,0,2241,1249,76.69115396,3.650137741,18.4496,23.30884604,10.65197429,49.20416284,38.27670646,16.29170493,48887,8.77480973,14.35200905,86.16864743,9.903846154,85.28846154,52.13311831,6,34,40,8767.00,642.65,3235.00,237.14,.,.,2836.00,207.89,2613.00,191.54,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
17019,33368,50137,8123,35312,40831,2216,45760,38731,5228,37567,47357,0,29755,22033,68.86687336,12.44210832,5.6094,31.13312664,11.52359268,50.04602267,50.67289991,11.07741498,48899,5.386495904,5.345649331,56.07322114,3.59518993,56.0665318,12.71030082,3,210,211,68972.00,343.01,28618.00,142.32,1451.00,7.22,16652.00,82.81,15215.00,75.67,595.00,2.96,3298.00,16.40,.,.,.,.,.,.,751.00,3.73,751.00,3.73
17021,10543,3992,924,8885,5494,322,4876,9316,990,2973,12306,0,7457,3263,95.24315392,1.531515581,1.5109,4.756846081,0.956090652,49.02620397,35.13042965,18.52573182,47417,5.012232608,12.02969884,84.92116459,11.63793103,84.90073145,43.45114943,6,47,74,16418.00,471.78,6004.00,172.53,181.00,5.20,4592.00,131.95,5473.00,157.27,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
17023,5622,1877,429,5144,2591,125,2394,4953,390,0,6625,0,3802,1083,96.79905526,0.422649015,1.4109,3.200944745,1.131207657,51.27105476,35.9562434,18.73329604,48693,8.868989205,10.21923937,83.52572707,9.919472914,83.55600293,59.54086318,6,32,50,10354.00,633.85,7127.00,436.30,.,.,2368.00,144.96,777.00,47.57,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
17025,5021,1020,309,4190,1584,134,1917,3905,281,0,5409,0,2922,718,96.47259765,0.623793257,1.3516,3.527402347,1.173325412,50.67577603,35.52651121,18.86974603,45984,5.916804325,11.52039291,85.20179372,11.3468939,85.78339747,64.7339848,7,29,53,10985.00,795.15,7102.00,514.08,.,.,1447.00,104.74,2270.00,164.31,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
17027,12412,3945,1062,10524,5596,330,6419,10049,698,0,15537,0,9645,2251,91.63717048,3.357282477,3.0482,8.362829521,1.722225157,48.12457076,36.24597179,15.90152676,63929,4.771542782,10.58074185,78.84226302,8.778797146,77.90417941,48.7580107,1,80,50,26446.00,700.33,3773.00,99.92,.,.,2366.00,62.66,20300.00,537.58,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
17029,13003,7309,1551,11631,9262,465,7516,12555,1376,0,17774,0,9498,4373,91.27495171,3.651376842,2.3181,8.725048294,2.333244953,51.77076626,45.45471762,15.06761108,38800,7.384044527,9.7859421,74.6749264,9.576930496,75.15591847,24.28860468,5,103,80,22690.00,421.18,13186.00,244.76,292.00,5.42,4855.00,90.12,3868.00,71.80,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
17031,453287,1611946,93382,495542,1488537,27518,1499900,529781,100877,1582257,410444,13767,431247,822047,42.86884454,23.58294238,24.8843,57.13115546,21.07535521,51.50351741,40.48454589,12.9631617,56902,9.657366272,14.18935074,63.52884719,5.883587123,50.79538182,0.045296385,1,5541,"3,354",3097119.00,596.21,432975.00,83.35,148895.00,28.66,202114.00,38.91,1947223.00,374.85,53276.00,10.26,201152.00,38.72,12857.00,2.48,16250.00,3.13,2330.00,0.45,25726.00,4.95,57163.00,11.01
17033,6277,1992,459,5585,2858,166,2648,5455,437,0,7581,0,4360,1500,91.1167121,4.187027416,2.1347,8.883287897,1.573993107,48.32570341,34.60727329,18.316959,47364,6.735108303,10.95507631,82.8186573,8.680282797,81.84603299,60.16551446,7,44,58,7502.00,378.56,4927.00,248.62,.,.,1908.00,96.28,538.00,27.15,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
17035,4206,1031,330,3509,1641,145,1329,3797,375,0,4948,0,2738,924,96.91460055,0.183654729,1.4233,3.085399449,0.780532599,49.74288338,35.67493113,17.98898072,44281,6.222392933,11.18004224,85.22967265,10.61934962,85.03575766,100,9,31,31,3005.00,271.99,1826.00,165.28,.,.,696.00,63.00,483.00,43.72,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
17039,5077,1910,556,4579,2601,165,1943,5009,514,1629,5779,0,3854,1299,95.09863987,0.294081608,2.4078,4.901360127,1.366254136,49.8345791,33.95417228,17.92059797,53510,7.161562109,8.265033215,79.59623846,7.23908748,79.18088737,48.75309462,3,41,32,6497.00,392.31,3998.00,241.41,.,.,1430.00,86.35,1065.00,64.31,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
17037,19091,20466,4043,18934,21207,951,20025,19355,3404,6555,29421,27,16223,10920,77.99881292,6.689770051,10.6895,22.00118708,6.590208505,50.44228302,49.34040476,11.20737521,56076,9.362225456,7.356957194,69.17382292,5.32780503,68.5529082,20.30524914,1,165,106,48858.00,464.61,9843.00,93.60,182.00,1.73,14719.00,139.97,19447.00,184.93,400.00,3.80,3298.00,31.36,.,.,.,.,.,.,.,., .   ,0.00
17041,5698,1949,522,5334,2430,133,1972,5599,501,0,7242,0,4513,1154,90.748609,0.293373799,7.0764,9.251390996,3.783510369,50.71825999,39.64087001,16.19625695,52984,5.305254632,16.01065855,80.8907499,15,80.16339869,61.63663664,6,48,69,13331.00,667.22,6100.00,305.31,.,.,4996.00,250.05,2104.00,105.31,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
17043,166415,228622,33732,195046,199460,6573,208669,193069,23142,200711,218002,1041,162964,98232,68.31149236,4.548023995,13.9669,31.68850764,18.81336552,50.95603075,38.61156307,13.4186052,81521,6.065793825,7.562668717,52.68795849,3.707465384,50.69757647,0.047550288,1,2851,522,656048.00,715.49,120953.00,131.91,3014.00,3.29,71909.00,78.42,373823.00,407.69,8460.00,9.23,59821.00,65.24,.,.,60.00,0.07,.,.,1453.00,1.58,1513.00,1.65
17045,5645,1793,435,5132,2565,122,2027,5290,422,0,6782,0,4483,1431,97.21225039,0.426295715,1.1106,2.787749607,0.863809737,51.03208436,33.99708324,20.21539152,46440,9.392072533,12.24730591,81.97121057,11.45423919,81.74380364,51.80340224,6,28,51,7868.00,423.56,3338.00,179.69,120.00,6.46,3065.00,165.00,1128.00,60.72,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
17047,2778,434,135,2405,754,69,727,2322,135,0,2983,0,1860,314,96.86932849,0.317604356,0.9226,3.130671506,0.922565033,50.54446461,35.23895947,19.40411373,47035,7.175295186,11.03628069,87.98609602,10.81140836,88.32633208,100,9,29,26,4229.00,629.22,2889.00,429.85,.,.,1340.00,199.38,.,.,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
17049,13635,3083,891,12501,3861,251,3810,12520,943,0,15365,0,9301,2252,96.28594714,0.43951566,1.8861,3.714052858,1.51647456,49.90685761,38.59587845,16.71905926,52977,4.89316949,8.866103739,77.52024815,8.698727016,77.53270863,59.69861574,7,72,65,23738.00,693.24,10618.00,310.09,.,.,2689.00,78.53,10144.00,296.24,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
17051,7372,1819,394,5951,2853,167,3201,5751,431,0,8253,0,4621,1474,91.90011351,4.431328036,2.0931,8.099886493,0.844494892,47.01475596,37.4892168,16.82633371,44745,7.988105004,17.50722354,86.43288679,15.86446445,85.97150351,66.98735321,6,31,57,10035.00,453.25,7744.00,349.77,.,.,1718.00,77.60,571.00,25.79,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
17053,4480,1414,502,4229,1656,121,1421,4507,400,0,5660,0,3400,853,94.75214421,0.835877308,2.8638,5.247855793,1.155691234,50.69777584,35.07050443,19.58860299,49257,7.549412989,11.17475526,82.61820454,10.35683203,82.44125326,41.77970315,3,28,37,7680.00,545.42,2239.00,159.01,.,.,3666.00,260.35,1771.00,125.77,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
17055,13116,4727,868,10267,7254,393,8537,8894,893,5605,11759,974,7668,4082,96.26610637,0.541731008,1.5265,3.733893628,0.93410627,50.80373643,35.72640053,19.38586943,39507,10.7355062,12.28798268,84.72753519,11.99420354,84.93664772,48.58067288,4,97,123,22160.00,560.15,16444.00,415.66,151.00,3.82,2359.00,59.63,3053.00,77.17,70.00,1.77,.,.,.,.,.,.,.,.,.,., .   ,0.00
17057,8492,6133,1172,6632,8328,396,6726,7702,1167,9690,5899,0,5167,4969,92.12971953,3.567564568,2.7242,7.870280467,2.122229312,47.83477127,34.20534302,18.8670347,46183,7.804025551,12.41397974,83.56529807,10.58665997,82.88978157,60.02589765,6,41,84,13692.00,369.37,4571.00,123.31,.,.,7582.00,204.54,1217.00,32.83,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
17059,1942,657,108,1492,1029,52,1263,1209,85,0,2014,0,1142,562,95.69953052,0.319248826,0.6573,4.300469484,0.563380282,52.82629108,33.23943662,22.64788732,41269,9.075342466,13.82113821,88.48675584,13.74699117,88.36587323,100,8,16,23,2970.00,531.40,1453.00,259.97,.,.,270.00,48.31,1246.00,222.94,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
17061,4145,1205,235,3451,2023,148,2023,3064,320,1254,4110,0,2790,1140,96.81852128,1.097834205,1.1128,3.181478715,0.560119492,49.41000747,34.83943241,18.4167289,42880,7.918622848,13.88447271,88.83942766,12.80367695,88.73933027,70.84833645,6,24,40,7544.00,543.28,2420.00,174.28,.,.,3359.00,241.90,1764.00,127.03,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
17063,13454,8065,1718,11343,9451,450,9475,11624,1721,0,19640,4,9652,5990,87.43493981,1.416424967,9.1064,12.56506019,3.875799595,49.99205372,39.78306647,12.8570861,67162,7.452894958,7.057437942,78.2267319,5.932656334,78.05986104,24.37528714,1,121,43,20613.00,411.74,5311.00,106.09,.,.,4230.00,84.49,10700.00,213.73,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
17065,3206,802,158,2566,1269,106,1628,2171,163,0,3304,0,2136,779,99.01830081,0.496909466,0.2666,0.981699188,0.242394861,50.96351957,34.5897467,20.1793722,45076,4.262734584,10.21041739,84.27043808,10.23594726,84.24705066,68.09743408,7,19,31,4666.00,551.73,3194.00,377.68,.,.,313.00,37.01,1159.00,137.05,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
17067,6430,2139,552,5271,3650,190,3394,5127,405,2092,6723,0,3924,1191,96.6081683,0.48838083,1.3578,3.391831696,1.057263994,50.2656577,32.73761606,22.57822144,50077,6.789919665,7.464243147,80.40077473,7.340360526,80.70577452,70.97466499,7,23,66,10135.00,530.52,2688.00,140.70,.,.,4953.00,259.27,1521.00,79.62,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
17069,1653,420,75,1535,742,53,865,1137,67,0,1819,0,922,418,92.78696382,2.755811167,1.7014,7.213036185,0.718907261,49.05343877,27.9175653,17.8049365,39926,18.06415307,16.83771648,88.67864015,16.86582451,88.73335609,100,9,23,10,1228.00,284.26,1026.00,237.50,.,.,51.00,11.81,150.00,34.72,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
17071,2155,1155,208,1541,1978,49,1407,1820,199,1796,1656,0,1558,910,96.51162791,0.100488085,1.4499,3.488372093,1.148435257,50.94745909,30.73499856,23.31323572,46216,7.508436445,11.10678098,86.73031956,10.75482972,86.87512448,99.6589824,9,18,18,2437.00,332.42,479.00,65.34,.,.,1767.00,241.03,190.00,25.92,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
17073,13985,8871,1787,11583,12332,407,9488,13214,1326,12924,11477,0,10822,5955,90.94623699,1.757211006,5.4468,9.053763008,2.729413659,50.29890703,35.53269862,18.54028703,54757,5.271768026,11.09884042,78.72940219,9.24291686,78.16380245,50.27532385,2,60,90,22819.00,451.99,4617.00,91.45,305.00,6.04,11117.00,220.20,6390.00,126.57,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
17075,9750,2504,810,9120,3413,251,2755,9379,762,0,11669,5,7302,1714,90.82737558,1.186923024,6.3407,9.172624419,3.165128063,51.26674533,34.62205872,20.53515652,47823,6.717930793,11.28427698,85.3817321,9.240278952,85.26521555,71.74103237,6,26,76,15708.00,528.57,7176.00,241.47,.,.,4549.00,153.07,3890.00,130.90,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
17077,10843,11634,2140,9864,13319,829,13739,8938,1461,9558,12823,1850,7183,5928,74.97972562,14.08562546,4.1562,25.02027438,5.969115361,49.84963168,49.10116916,13.11414476,33845,9.022556391,7.744270893,64.09474404,7.671966999,64.25624934,37.16662792,3,102,117,29259.00,485.88,14130.00,234.65,1247.00,20.71,5250.00,87.18,4220.00,70.08,.,.,3298.00,54.77,.,.,.,.,.,.,.,., .   ,0.00
17079,3975,924,237,3514,1436,93,1420,3312,214,0,4435,0,2893,936,97.39366138,0.667222686,1.2823,2.606338616,0.927856547,50.20850709,35.32110092,17.90033361,56305,4.037712646,9.856630824,81.7353644,9.852516345,81.87623537,69.8597649,7,19,29,5060.00,521.76,1710.00,176.33,.,.,1013.00,104.45,2335.00,240.77,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
17081,11695,4425,879,9811,6089,420,6903,8790,893,4388,11023,1029,8230,3284,86.09402175,8.249617112,2.3311,13.90597825,1.713262207,48.83056875,36.44835553,17.75303066,43467,9.396575919,14.14661444,83.57022943,12.61265038,83.6903215,58.77095835,7,67,103,22248.00,573.00,17212.00,443.30,1086.00,27.97,2260.00,58.21,1409.00,36.29,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
17083,7748,2679,564,6039,3667,253,4233,5840,565,2842,7743,0,5211,2285,96.20337775,0.285192282,1.2700,3.796622254,1.265540751,50.95138363,36.48678758,17.59725502,52738,7.853782121,8.817622287,81.6196955,8.613459362,82.34041137,60.56993692,1,61,34,12594.00,547.92,2453.00,106.72,.,.,3178.00,138.26,6962.00,302.89,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
17085,6121,4462,751,5534,5667,228,4525,5988,590,5735,5360,0,4677,2695,94.96980078,0.401153881,2.9388,5.030199225,2.934282881,49.67547102,30.90687821,24.40728387,54702,4.889783065,8.04004668,75.89828635,7.476694781,75.70549813,72.5901755,6,37,46,12919.00,569.67,951.00,41.93,.,.,4000.00,176.38,7844.00,345.89,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
17087,4649,1142,298,3963,1572,137,2056,3572,309,0,5199,0,3167,1096,85.98632053,9.443494482,3.3888,14.01367947,1.243587751,43.09031556,33.87999378,19.02689259,44179,8.854385229,16.62565529,83.33155023,11.69961457,81.17617804,100,8,37,37,4623.00,367.43,3643.00,289.54,.,.,735.00,58.42,162.00,12.88,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
17089,82734,103665,12915,88335,90332,2975,97088,87886,12707,95536,100413,0,74523,44399,57.98334647,5.356284952,31.3538,42.01665353,18.28052752,50.2686023,41.83682576,11.73817685,71602,6.891979534,16.87543958,67.89585986,4.439604394,58.4495402,3.558335549,1,1021,326,267748.00,519.63,50728.00,98.45,3679.00,7.14,36576.00,70.98,155391.00,301.57,1630.00,3.16,13192.00,25.60,.,.,.,.,.,.,.,., .   ,0.00
17091,25129,18971,3205,23136,21595,778,20901,22850,2779,20881,24750,0,20298,12189,72.32651377,15.05296297,9.8437,27.67348623,5.185078884,50.89557192,40.64291032,14.98928184,54697,8.424533645,12.65777631,81.04214686,8.082776705,79.09321238,24.45680438,3,164,135,56147.00,494.91,16364.00,144.24,3480.00,30.67,8003.00,70.54,27840.00,245.40,60.00,0.53,.,.,.,.,.,.,.,.,.,., .   ,0.00
17093,24961,24884,3602,24047,22471,777,24035,25202,3840,23596,28841,0,19226,10745,71.95517571,6.360537496,16.9680,28.04482429,8.964035174,50.55412838,43.21048645,8.775483319,85736,5.320387762,6.828338591,65.72818086,3.50064216,62.3277448,10.41957189,1,385,55,39448.00,343.82,6500.00,56.65,.,.,5805.00,50.59,26089.00,227.38,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
17095,10737,10083,1423,9408,13451,419,10651,10350,1203,12882,9486,0,8251,6877,83.77647241,8.198716958,5.3679,16.22352759,2.838537641,49.41258309,35.79185345,19.58185191,40605,6.815403423,12.00221852,81.93011647,10.36177991,80.79856296,24.32018746,4,72,93,18655.00,352.52,5208.00,98.41,422.00,7.97,8952.00,169.16,3347.00,63.25,.,.,.,.,.,.,.,.,.,.,76.00,1.44,76.00,1.44
17097,109767,171095,22658,129764,153757,3972,150351,135334,14369,146148,150079,24,114593,77951,63.37663077,6.639445717,20.8579,36.62336923,18.41084665,50.07895972,40.93841142,12.18981633,79886,6.961189279,10.19484262,56.30384231,3.844070773,49.80435138,1.267303707,1,1587,402,379104.00,538.91,84501.00,120.12,7824.00,11.12,36967.00,52.55,211380.00,300.49,4610.00,6.55,9894.00,14.06,7198.00,10.23,400.00,0.57,.,.,10919.00,15.52,18517.00,26.32
17099,26689,19543,3511,23256,23073,930,22073,23471,3015,0,39890,18,19771,13806,86.52878903,2.348684504,9.0463,13.47121097,3.312636798,49.79229017,36.26479653,17.50658865,51684,9.578201089,11.55678244,83.03652821,9.266453382,82.24691499,30.2148801,4,98,154,53555.00,470.09,9475.00,83.17,.,.,12962.00,113.78,30429.00,267.10,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
17101,4521,1290,283,3857,2011,121,1938,3701,247,0,5179,0,2659,1212,77.1499216,16.23447111,4.8607,22.8500784,2.659510312,44.00554818,36.00289471,16.72898323,42650,5.60638505,21.94354772,89.85183346,12.85352702,87.16848245,58.01699044,7,44,53,6718.00,399.10,3333.00,198.00,19.00,1.13,2756.00,163.73,610.00,36.24,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
17103,8612,5528,1349,8059,6937,305,5587,8640,1031,0,13102,8,6522,4052,87.04418457,5.034852238,5.7290,12.95581543,2.716170286,47.162855,34.44034795,17.45204217,55067,6.412911084,11.72447091,82.28856522,9.513163298,82.07783912,53.21251145,6,48,61,18364.00,509.67,3528.00,97.92,119.00,3.30,6335.00,175.82,8379.00,232.55,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
17105,10208,4023,1038,9753,5020,266,4019,10169,954,0,13548,10,7297,3058,89.25371533,4.329631418,4.2974,10.74628467,1.794624175,49.17645796,36.26535758,17.3373035,54074,6.113383986,11.72950788,84.78769514,8.772004422,83.87192789,40.80359435,4,35,74,19270.00,494.74,4724.00,121.28,.,.,9733.00,249.88,4564.00,117.18,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
17107,8181,3313,907,7844,3978,231,3272,8236,723,2527,9567,0,5648,2102,79.1750503,10.15761234,3.3367,20.8249497,1.713615023,49.16834339,36.62977867,16.95841717,52676,7.112307936,12.61093616,81.62515507,8.475479744,78.37597726,39.86470879,6,48,59,14062.00,464.02,7947.00,262.23,177.00,5.84,3650.00,120.44,2282.00,75.30,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
17115,26866,18343,2851,25309,22780,810,18600,26114,2634,15827,31188,0,20416,11308,76.96210472,14.02531272,2.1079,23.03789528,2.270211431,52.07372422,37.68218885,17.75118999,47477,10.10798174,10.38440247,77.19374046,8.220442335,75.91548832,15.26162791,3,185,164,54303.00,490.24,24556.00,221.69,1699.00,15.34,11982.00,108.17,11451.00,103.38,125.00,1.13,3298.00,29.77,.,.,.,.,.,.,.,., .   ,0.00
17117,14322,6689,1349,10946,9464,600,10264,10550,1083,7332,14247,0,9235,5138,96.4287251,0.546448087,1.0456,3.571274902,0.619594682,50.64971387,35.01140226,18.71261994,52337,9.365715024,10.04433573,81.75202568,9.889039072,81.84075692,58.51355595,1,53,112,25600.00,535.96,10938.00,229.00,.,.,6825.00,142.89,7707.00,161.35,40.00,0.84,.,.,.,.,.,.,.,.,.,., .   ,0.00
17119,70490,50587,9102,60608,58922,2943,64240,56665,6624,41818,75772,4424,45892,28290,85.79129476,8.225401955,3.0488,14.20870524,2.287457968,51.10567966,38.07781556,15.64858168,54573,8.194079164,7.440741789,74.33558975,7.034683709,73.62728174,13.34066146,1,372,357,131105.00,486.87,59455.00,220.79,3942.00,14.64,24545.00,91.15,37243.00,138.30,590.00,2.19,3298.00,12.25,.,.,.,.,.,.,32.00,0.12,32.00,0.12
17121,11859,4369,846,9248,6225,291,6827,9162,722,0,14720,0,8579,2271,91.73051451,3.516609095,1.7843,8.269485495,1.345349713,51.11030309,36.79972989,18.43752435,43427,9.069430274,11.53382552,84.97061926,11.44810941,85.16090105,45.05667267,4,67,115,24406.00,618.86,13916.00,352.87,132.00,3.35,3790.00,96.10,2543.00,64.48,.,.,3298.00,83.63,.,.,.,.,.,.,122.00,3.09,122.00,3.09
17123,3785,1789,410,3290,2455,105,1921,3588,385,1449,4379,0,2659,1282,95.04145937,0.364842454,3.0680,4.95854063,1.641791045,50.18242123,32.71144279,22.13101161,54189,5.919839007,8.164915117,83.86649729,7.817161953,84.17472252,100,2,31,34,6538.00,517.25,1328.00,105.06,.,.,2927.00,231.57,2282.00,180.54,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
17125,4058,2014,414,3265,2867,140,2301,3708,382,1734,4669,0,2948,1890,96.69083339,0.746536501,1.0050,3.309166607,1.019309454,50.31943148,32.94092312,20.45797143,43125,10.11119348,12.72290122,85.69424965,12.73253411,85.48987185,77.48534024,6,25,32,6580.00,448.66,3134.00,213.69,.,.,2665.00,181.71,685.00,46.71,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
17127,4846,1558,279,4278,2092,125,2461,3739,331,0,5567,0,2826,1268,88.94712088,6.41671706,2.5600,11.05287912,1.007861318,52.59692266,34.03883626,20.54693274,42706,7.807710921,15.02797004,86.66919503,14.86557171,86.51532587,50.50878216,7,62,53,10284.00,666.54,7724.00,500.62,363.00,23.53,1808.00,117.18,300.00,19.44,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
17109,6795,5288,1009,6147,5967,340,6254,5917,729,4800,7944,0,5188,2771,88.32540108,5.169098875,2.6697,11.67459892,3.980836511,50.61619441,48.99927507,15.08809531,41484,9.319899244,7.213794609,66.45749209,6.785548865,67.32283465,29.50447688,5,53,56,12196.00,373.97,4210.00,129.09,57.00,1.75,4381.00,134.34,1445.00,44.31,.,.,1649.00,50.56,.,.,.,.,.,.,.,., .   ,0.00
17111,71612,60803,9335,71598,59797,2449,58815,72296,10492,55053,84088,0,61459,28919,82.32302016,1.224099022,12.2856,17.67697984,9.252873002,50.18578039,38.69507592,12.15860207,79836,6.535300118,7.387893862,66.75349649,4.608907474,65.74210884,9.878546444,1,510,160,165699.00,536.66,22386.00,72.50,.,.,25985.00,84.16,108465.00,351.29,54.00,0.17,6596.00,21.36,216.00,0.70,.,.,.,.,65.00,0.21,281.00,0.91
17113,37237,36196,6402,39947,31883,1552,33204,41579,5358,30541,48799,3,31317,16316,79.96005864,7.967492814,4.6793,20.03994136,6.701143985,51.32291318,46.42374779,11.40810602,63420,4.65783917,4.364428326,55.47016665,3.491753348,55.90598241,16.49682731,3,146,181,81774.00,482.24,34238.00,201.91,880.00,5.19,22803.00,134.47,15215.00,89.73,58.00,0.34,6596.00,38.90,.,.,.,.,.,.,232.00,1.37,232.00,1.37
17129,4231,1817,467,3948,2100,103,1773,4278,354,1341,5000,1,3238,1371,95.9764631,0.691793893,1.3756,4.023536896,0.691793893,51.16094148,34.71692112,18.11386768,60420,5.700676091,8.05353902,76.07758621,7.925761644,75.87253414,75.69460842,3,40,29,5758.00,453.21,3034.00,238.80,.,.,1765.00,138.92,954.00,75.09,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
17131,4807,3071,647,3876,4507,151,3391,4465,481,4587,3852,0,3823,2373,96.01778223,0.544737336,2.1038,3.98221777,1.252269739,50.42890239,33.75493081,20.28050842,55750,6.143643644,8.105960265,82.47240618,7.9931047,82.55307567,77.75952294,2,28,36,7398.00,450.16,968.00,58.90,.,.,4906.00,298.53,1521.00,92.55,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
17133,12629,5535,1190,10888,6215,329,7458,10885,719,5584,12717,759,8838,3129,96.66498531,0.293742397,1.4687,3.335014687,1.536955167,50.93908554,35.05622645,16.01637836,72956,4.612606697,4.606827446,70.21908967,4.383741259,70.46765734,41.35995388,1,88,37,21068.00,639.26,7306.00,221.68,.,.,4327.00,131.29,9218.00,279.70,.,.,.,.,.,.,.,.,.,.,.,., .   ,0.00
